nh,clust,Crop_18,Crop_19,Crop_22,Crop_23,Crop_24,Oil_Palm,Plantain,Banana,Orange,Cola_nut,Pineapple,Cassava,Yam,Cocoyam,Potatoes,Tomatoes,Okro,Garden_egg,Pepper,Leafy_vege,Other_vege,Onion,Avacado_pear,Mango,Pawpaw,Food_02,Food_03,Food_04,Food_05,Food_06,Food_07,Food_08,Food_09,Food_10,Food_11,Equip_22,Equip_31,Equip_41,Equip_42,Equip_51,Equip_61,Equip_62,Equip_63,Equip_64,Equip_65,profit_per_acre,ever_attend_school,Can_do_written_calculation.x,Doing_same_work,Father_do_same_work,Fetching_wood,Dispose_garbage,Born_here,eanum,agent_visit_1,agriculture_coop_1,cooperative_1,girl_prop_1,girl_prop_2,girl_prop_3,girl_prop_4,girl_prop_5,has_adultprogram_1,has_electric_1,has_pipe_1,has_restaurant_1,has_seniorsch_1,junior_loc_1,migrant_from_1,migrant_from_2,migrant_from_3,migrate1_activity_1,migrate1_activity_2,migrate1_activity_3,migrate1_activity_4,migrate1_activity_6,migrate1_activity_7,migrate2_activity_1,migrate2_activity_2,migrate2_activity_3,migrate2_activity_4,migrate2_activity_5,migrate2_activity_6,migrate2_activity_7,migrate2_activity_8,move_1,move_2,move_3,rice_husking_1,s2q17_1,s2q27_1,s3q1_1,s3q23_1,s5bq15_1,s5bq17_1,s5bq23_1,s5bq5_1,sch_private_1,sch_private_2,school_gender_1,school_gender_2,school_gender_3,sharecropper_1,sharecropper_prop_1,sharecropper_prop_2,sharecropper_prop_3,use_insecticides_1,s1q1,s2q22,s2q25,s3q12,distance_seniorschool,distance_agricenter,tracer_num,Honey,s8aq6,s8aq10,s8aq14,s8aq15,Harvest_Jan,Harvest_Feb,Harvest_Mar,Harvest_Apr,Harvest_May,Harvest_Jun,Harvest_Jul,Harvest_Aug,Harvest_Sep,Harvest_Oct,Harvest_Nov,Harvest_Dec,Sales_Jan,Sales_Feb,Sales_Mar,Sales_Apr,Sales_May,Sales_Jun,Sales_Jul,Sales_Aug,Sales_Sep,Sales_Oct,Sales_Nov,Sales_Dec,Consume_Jan,Consume_Feb,Consume_Mar,Consume_Apr,Consume_May,Consume_Jun,Consume_Jul,Consume_Aug,Consume_Sep,Consume_Oct,Consume_Nov,Consume_Dec,Employment_status,Read_Ghanaian_language.x,Work_for_whom_in_main_job,Work_for_whom,Region_ID,Outside_wall_material,Sell_any_processed_food
1,4439,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14060.0534188034,2,2,1,1,2,2,2,439,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,3614,3,0,0,0,12,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,1.74980057982641e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3,1,9,1,5,5,2
1,4485,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270405.619047619,1,1,1,2,1,1,1,485,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,174.5,241,161,161.5,161,241,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5,2,1,9,6,1,2
1,4492,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,255573.5,2,2,1,1,2,2,2,492,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,406,20,0,2,20,2,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,6.99920231930564e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,3,1,9,1,6,1,6
1,4499,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106352.172619048,2,2,0,0,2,2,2,499,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,315,2,2,2,22,46,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,5.24940173947923e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,5.24940173947923e+100,5,1,1,0,6,1,4
1,4509,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87593.7777777778,2,2,0,0,1,1,1,509,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2,7,7,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,1.74980057982641e+100,5,1,1,0,6,1,0
1,4512,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22246.6666666667,1,1,0,0,2,2,1,512,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,57,0,0,57,62,1,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,1.74980057982641e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5,2,1,0,6,1,0
1,4515,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,41151.1538461538,1,1,1,1,2,2,2,515,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2,0,2,2,2,2,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,3,2,9,1,6,1,0
1,4519,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45744.4955357143,2,2,0,0,2,1,1,519,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,922,19,0,0,0,25,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5,1,1,0,6,1,4
1,4529,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117830.047619048,1,1,0,0,2,2,2,529,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,549,10,15,0,13,13,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,1.74980057982641e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,1.74980057982641e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,6.99920231930564e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,5,2,1,0,6,1,2
1,4532,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,22819.3214285714,1,2,0,0,1,2,2,532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,79,8,8,8,32,8,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,3.49960115965282e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,5,2,1,0,7,3,2
1,4562,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66789.769047619,1,1,1,1,1,1,1,562,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1367,7,0,0,7,26,0,0,1.74980057982641e+100,1.74980057982641e+100,2,55000,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,6.99920231930564e+100,5.24940173947923e+100,6.99920231930564e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,1,2,2,1,1,1,1
1,4572,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,227628.617284383,1,1,0,0,2,2,2,572,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,2232,0,0,0,0,56,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,3.49960115965282e+100,1.74980057982641e+100,5.24940173947923e+100,6.99920231930564e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,3.49960115965282e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5,2,1,0,2,1,5
1,4582,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125727.380952381,1,1,1,1,2,2,2,582,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,2327,0,0,0,35,0,2,0,458000,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,3,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,1,2,2,1,5,5,2
1,4585,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320672.976190476,2,2,0,0,2,2,1,585,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,991,13,0,0,6,19,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,2,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,2,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,5,1,1,0,5,1,2
1,4589,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87737.2925170068,1,1,0,0,1,1,1,589,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,2009,19,0,0,0,11,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5,2,1,0,5,1,4
1,4595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4671.42857142857,1,2,1,1,1,2,1,595,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,1,5,5,2
1,4615,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078.37301587302,1,2,1,1,1,2,2,615,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,2520,0,0,0,0,0,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,3.49960115965282e+100,2,1,8,1,6,5,2
1,4619,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113129.920634921,1,2,0,0,2,2,1,619,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,771,8,0,5,8,5,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,3.49960115965282e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,1.74980057982641e+100,4,1.74980057982641e+100,3.49960115965282e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5,1,1,0,6,1,2
